fecha;vel_viento;presion_atmosferica;humedad_relativa;frentes_frios;radiacion_solar;luminosidad;contaminacion_atmosferica;cobertura_nubosa;temperatura
31/08/2021;18.0;1114.0;54.0;1;120.0;26.0;375.0;62.0;22.0
01/09/2021;24.0;1032.0;94.0;1;716.0;12.0;329.0;52.0;22.0
02/09/2021;22.0;920.0;91.0;0;333.0;9.0;423.0;40.0;31.0
03/09/2021;20.0;1032.0;47.0;0;952.0;87.0;428.0;49.0;35.0
04/09/2021;20.0;998.0;28.0;1;504.0;32.0;218.0;48.0;15.0
05/09/2021;19.0;1011.0;73.0;0;214.0;75.0;294.0;32.0;30.0
06/09/2021;23.0;1018.0;22.0;0;158.0;0.0;265.0;48.0;16.0
07/09/2021;27.0;994.0;49.0;0;514.0;45.0;43.0;49.0;25.0
08/09/2021;25.0;1009.0;85.0;0;557.0;57.0;54.0;38.0;20.0
09/09/2021;26.0;1026.0;61.0;0;254.0;1.0;220.0;68.0;24.0
10/09/2021;21.0;1097.0;87.0;0;730.0;59.0;386.0;45.0;34.0
11/09/2021;26.0;1032.0;52.0;0;968.0;37.0;61.0;48.0;24.0
12/09/2021;18.0;983.0;49.0;1;799.0;26.0;303.0;38.0;18.0
13/09/2021;24.0;977.0;23.0;0;744.0;63.0;31.0;38.0;22.0
14/09/2021;21.0;989.0;79.0;0;705.0;89.0;170.0;39.0;24.0
15/09/2021;22.0;1002.0;48.0;1;859.0;31.0;392.0;51.0;20.0
16/09/2021;20.0;1026.0;79.0;0;401.0;66.0;49.0;53.0;28.0
17/09/2021;18.0;1056.0;32.0;1;767.0;90.0;450.0;55.0;24.0
18/09/2021;21.0;1013.0;37.0;0;992.0;76.0;250.0;69.0;29.0
19/09/2021;19.0;888.0;83.0;0;154.0;42.0;398.0;52.0;30.0
20/09/2021;28.0;992.0;56.0;0;475.0;10.0;220.0;41.0;21.0
21/09/2021;24.0;1034.0;68.0;0;754.0;16.0;207.0;52.0;27.0
22/09/2021;24.0;988.0;31.0;0;857.0;55.0;345.0;65.0;18.0
23/09/2021;16.0;975.0;69.0;0;618.0;54.0;141.0;45.0;22.0
24/09/2021;29.0;961.0;85.0;1;346.0;85.0;219.0;47.0;18.0
25/09/2021;23.0;945.0;81.0;0;695.0;64.0;55.0;77.0;19.0
26/09/2021;31.0;944.0;34.0;0;976.0;13.0;61.0;52.0;23.0
27/09/2021;26.0;893.0;71.0;1;492.0;61.0;102.0;55.0;15.0
28/09/2021;29.0;951.0;36.0;0;497.0;10.0;248.0;48.0;16.0
29/09/2021;29.0;967.0;44.0;0;513.0;42.0;113.0;53.0;23.0
30/09/2021;24.0;927.0;38.0;1;649.0;1.0;459.0;35.0;19.0
01/10/2021;29.0;989.0;76.0;0;900.0;97.0;42.0;39.0;27.0
02/10/2021;37.0;1128.0;77.0;0;968.0;31.0;353.0;59.0;20.0
03/10/2021;37.0;1025.0;61.0;0;747.0;36.0;141.0;61.0;24.0
04/10/2021;38.0;909.0;47.0;0;649.0;35.0;44.0;39.0;11.0
05/10/2021;30.0;1010.0;83.0;0;743.0;23.0;110.0;47.0;30.0
06/10/2021;36.0;1082.0;47.0;0;138.0;28.0;346.0;45.0;23.0
07/10/2021;32.0;1038.0;21.0;1;463.0;82.0;263.0;41.0;17.0
08/10/2021;29.0;1007.0;50.0;0;848.0;66.0;133.0;59.0;22.0
09/10/2021;28.0;983.0;52.0;0;462.0;36.0;111.0;47.0;15.0
10/10/2021;30.0;986.0;23.0;0;799.0;64.0;90.0;54.0;15.0
11/10/2021;35.0;1007.0;41.0;1;574.0;3.0;176.0;63.0;19.0
12/10/2021;19.0;960.0;54.0;1;444.0;46.0;380.0;40.0;19.0
13/10/2021;33.0;998.0;54.0;1;794.0;73.0;338.0;51.0;16.0
14/10/2021;31.0;963.0;74.0;1;730.0;69.0;113.0;47.0;22.0
15/10/2021;38.0;977.0;65.0;1;539.0;11.0;202.0;40.0;6.0
16/10/2021;40.0;905.0;75.0;1;317.0;42.0;290.0;40.0;12.0
17/10/2021;43.0;940.0;66.0;0;460.0;29.0;86.0;44.0;8.0
18/10/2021;35.0;921.0;70.0;0;415.0;43.0;207.0;74.0;13.0
19/10/2021;29.0;1061.0;59.0;1;383.0;66.0;444.0;47.0;16.0
20/10/2021;43.0;1023.0;64.0;1;546.0;84.0;404.0;34.0;21.0
21/10/2021;36.0;1017.0;49.0;1;568.0;35.0;313.0;43.0;11.0
22/10/2021;39.0;1054.0;33.0;0;266.0;59.0;461.0;41.0;26.0
23/10/2021;28.0;1056.0;69.0;0;705.0;29.0;7.0;48.0;19.0
24/10/2021;31.0;1040.0;35.0;0;685.0;29.0;199.0;61.0;15.0
25/10/2021;29.0;898.0;58.0;1;692.0;25.0;500.0;51.0;19.0
26/10/2021;40.0;998.0;41.0;1;276.0;42.0;76.0;54.0;3.0
27/10/2021;32.0;917.0;90.0;0;385.0;95.0;493.0;65.0;21.0
28/10/2021;28.0;993.0;49.0;1;544.0;55.0;219.0;31.0;10.0
29/10/2021;37.0;924.0;67.0;1;754.0;80.0;408.0;63.0;21.0
30/10/2021;26.0;1000.0;93.0;0;762.0;65.0;20.0;52.0;19.0
31/10/2021;30.0;1028.0;51.0;0;680.0;46.0;494.0;48.0;28.0
01/11/2021;40.0;1027.0;96.0;1;379.0;89.0;296.0;46.0;21.0
02/11/2021;38.0;999.0;58.0;0;936.0;64.0;491.0;58.0;29.0
03/11/2021;38.0;997.0;47.0;0;356.0;76.0;159.0;45.0;11.0
04/11/2021;31.0;1007.0;21.0;1;882.0;56.0;265.0;60.0;15.0
05/11/2021;29.0;970.0;71.0;1;950.0;38.0;249.0;51.0;19.0
06/11/2021;32.0;997.0;22.0;0;328.0;1.0;258.0;44.0;11.0
07/11/2021;25.0;1100.0;60.0;0;442.0;86.0;465.0;57.0;30.0
08/11/2021;26.0;992.0;98.0;0;933.0;4.0;434.0;47.0;24.0
09/11/2021;34.0;1064.0;59.0;1;214.0;59.0;252.0;44.0;2.0
10/11/2021;35.0;937.0;91.0;1;301.0;8.0;385.0;29.0;13.0
11/11/2021;24.0;962.0;69.0;1;676.0;54.0;250.0;56.0;14.0
12/11/2021;36.0;954.0;42.0;0;172.0;24.0;58.0;70.0;21.0
13/11/2021;31.0;999.0;73.0;0;861.0;36.0;13.0;56.0;20.0
14/11/2021;26.0;936.0;96.0;0;973.0;29.0;45.0;40.0;21.0
15/11/2021;29.0;979.0;91.0;1;392.0;11.0;252.0;50.0;18.0
16/11/2021;27.0;1014.0;34.0;1;693.0;97.0;475.0;62.0;17.0
17/11/2021;40.0;985.0;49.0;1;413.0;60.0;280.0;53.0;8.0
18/11/2021;31.0;1017.0;33.0;1;484.0;73.0;256.0;70.0;5.0
19/11/2021;35.0;1009.0;55.0;0;905.0;21.0;378.0;41.0;21.0
20/11/2021;31.0;1038.0;94.0;1;182.0;77.0;81.0;35.0;21.0
21/11/2021;33.0;1117.0;52.0;0;956.0;98.0;389.0;68.0;29.0
22/11/2021;42.0;973.0;65.0;0;586.0;34.0;486.0;36.0;24.0
23/11/2021;31.0;993.0;40.0;1;815.0;31.0;7.0;49.0;14.0
24/11/2021;25.0;982.0;23.0;1;519.0;30.0;396.0;54.0;18.0
25/11/2021;43.0;1043.0;68.0;1;225.0;73.0;294.0;52.0;24.0
26/11/2021;28.0;1060.0;63.0;1;754.0;96.0;451.0;42.0;21.0
27/11/2021;35.0;943.0;65.0;0;137.0;99.0;209.0;39.0;22.0
28/11/2021;34.0;959.0;69.0;0;261.0;93.0;304.0;45.0;19.0
29/11/2021;33.0;946.0;73.0;0;977.0;60.0;337.0;62.0;21.0
30/11/2021;42.0;1002.0;62.0;1;714.0;42.0;170.0;32.0;18.0
01/12/2021;31.0;1000.0;67.0;1;862.0;47.0;312.0;37.0;15.0
02/12/2021;29.0;1039.0;73.0;1;679.0;62.0;385.0;44.0;21.0
03/12/2021;30.0;1069.0;65.0;0;817.0;12.0;135.0;65.0;21.0
04/12/2021;22.0;1029.0;44.0;0;417.0;82.0;492.0;51.0;25.0
05/12/2021;28.0;982.0;65.0;1;915.0;98.0;25.0;40.0;12.0
06/12/2021;29.0;1004.0;97.0;1;546.0;59.0;468.0;55.0;22.0
07/12/2021;38.0;1053.0;91.0;1;585.0;29.0;23.0;55.0;14.0
08/12/2021;40.0;985.0;44.0;1;298.0;34.0;325.0;50.0;9.0
09/12/2021;31.0;957.0;94.0;0;467.0;68.0;491.0;59.0;24.0
10/12/2021;35.0;1005.0;24.0;0;700.0;46.0;153.0;58.0;14.0
11/12/2021;36.0;933.0;51.0;0;262.0;97.0;123.0;52.0;14.0
12/12/2021;41.0;1023.0;65.0;1;562.0;15.0;210.0;62.0;20.0
13/12/2021;29.0;944.0;67.0;0;548.0;31.0;176.0;54.0;9.0
14/12/2021;23.0;1034.0;81.0;1;313.0;7.0;300.0;36.0;20.0
15/12/2021;33.0;1050.0;37.0;0;763.0;50.0;312.0;61.0;24.0
16/12/2021;27.0;956.0;26.0;0;738.0;1.0;389.0;51.0;19.0
17/12/2021;24.0;1006.0;88.0;0;364.0;78.0;77.0;58.0;25.0
18/12/2021;27.0;1007.0;35.0;1;836.0;98.0;250.0;49.0;17.0
19/12/2021;23.0;999.0;66.0;1;665.0;36.0;124.0;51.0;7.0
20/12/2021;25.0;912.0;75.0;0;713.0;82.0;335.0;57.0;26.0
21/12/2021;27.0;978.0;75.0;1;337.0;64.0;282.0;48.0;9.0
22/12/2021;30.0;995.0;25.0;1;466.0;90.0;469.0;59.0;15.0
23/12/2021;42.0;1013.0;48.0;0;484.0;49.0;280.0;66.0;15.0
24/12/2021;28.0;1030.0;36.0;1;622.0;90.0;434.0;45.0;24.0
25/12/2021;30.0;1038.0;89.0;1;443.0;20.0;57.0;47.0;14.0
26/12/2021;33.0;970.0;49.0;1;979.0;10.0;342.0;51.0;7.0
27/12/2021;32.0;1038.0;63.0;1;594.0;25.0;414.0;42.0;21.0
28/12/2021;36.0;1047.0;81.0;1;560.0;65.0;286.0;55.0;10.0
29/12/2021;37.0;942.0;37.0;1;457.0;1.0;327.0;62.0;15.0
30/12/2021;38.0;977.0;37.0;1;981.0;77.0;78.0;62.0;21.0
31/12/2021;29.0;991.0;65.0;1;361.0;21.0;420.0;58.0;16.0
01/01/2022;32.0;974.0;44.0;0;121.0;79.0;133.0;47.0;14.0
02/01/2022;34.0;1058.0;28.0;0;969.0;35.0;48.0;70.0;11.0
03/01/2022;26.0;1010.0;60.0;1;562.0;72.0;193.0;57.0;17.0
04/01/2022;35.0;963.0;31.0;1;861.0;42.0;134.0;78.0;9.0
05/01/2022;38.0;1028.0;95.0;1;422.0;92.0;56.0;55.0;25.0
06/01/2022;43.0;1007.0;28.0;1;809.0;35.0;39.0;69.0;12.0
07/01/2022;26.0;961.0;92.0;0;680.0;40.0;415.0;47.0;17.0
08/01/2022;28.0;969.0;33.0;0;493.0;76.0;94.0;46.0;19.0
09/01/2022;32.0;1035.0;47.0;1;252.0;13.0;301.0;49.0;10.0
10/01/2022;37.0;923.0;86.0;1;396.0;53.0;63.0;72.0;6.0
11/01/2022;26.0;1005.0;74.0;0;921.0;93.0;260.0;44.0;21.0
12/01/2022;33.0;1033.0;89.0;0;497.0;89.0;64.0;48.0;17.0
13/01/2022;28.0;961.0;75.0;0;293.0;62.0;147.0;55.0;17.0
14/01/2022;25.0;1038.0;85.0;1;619.0;44.0;111.0;50.0;23.0
15/01/2022;38.0;985.0;100.0;0;616.0;29.0;349.0;57.0;9.0
16/01/2022;33.0;1021.0;97.0;1;988.0;90.0;352.0;47.0;24.0
17/01/2022;31.0;1047.0;37.0;1;767.0;48.0;308.0;48.0;20.0
18/01/2022;35.0;951.0;35.0;1;994.0;5.0;9.0;59.0;16.0
19/01/2022;42.0;990.0;42.0;1;971.0;56.0;44.0;62.0;14.0
20/01/2022;31.0;1106.0;75.0;0;273.0;71.0;124.0;53.0;22.0
21/01/2022;22.0;972.0;28.0;0;505.0;100.0;54.0;45.0;19.0
22/01/2022;38.0;976.0;22.0;1;201.0;21.0;420.0;53.0;16.0
23/01/2022;37.0;1015.0;43.0;0;343.0;86.0;428.0;56.0;11.0
24/01/2022;31.0;1056.0;89.0;0;810.0;41.0;408.0;52.0;20.0
25/01/2022;39.0;966.0;76.0;0;897.0;87.0;124.0;52.0;22.0
26/01/2022;39.0;971.0;29.0;0;985.0;56.0;362.0;48.0;16.0
27/01/2022;25.0;982.0;68.0;1;101.0;70.0;149.0;46.0;10.0
28/01/2022;31.0;946.0;49.0;1;814.0;3.0;211.0;45.0;8.0
29/01/2022;35.0;1001.0;46.0;0;536.0;56.0;90.0;43.0;12.0
30/01/2022;43.0;997.0;31.0;0;805.0;67.0;176.0;38.0;14.0
31/01/2022;22.0;971.0;76.0;1;111.0;60.0;54.0;54.0;12.0
01/02/2022;46.0;984.0;28.0;1;533.0;29.0;58.0;43.0;5.0
02/02/2022;32.0;1096.0;65.0;1;699.0;29.0;402.0;48.0;19.0
03/02/2022;31.0;976.0;48.0;1;836.0;33.0;258.0;56.0;10.0
04/02/2022;14.0;1001.0;62.0;0;533.0;73.0;414.0;36.0;29.0
05/02/2022;18.0;983.0;23.0;1;365.0;1.0;243.0;44.0;8.0
06/02/2022;30.0;1033.0;73.0;1;343.0;91.0;296.0;51.0;18.0
07/02/2022;26.0;999.0;48.0;0;339.0;84.0;313.0;68.0;19.0
08/02/2022;37.0;993.0;33.0;1;751.0;49.0;233.0;49.0;8.0
09/02/2022;28.0;966.0;27.0;0;868.0;64.0;381.0;58.0;29.0
10/02/2022;33.0;966.0;29.0;1;117.0;12.0;17.0;43.0;7.0
11/02/2022;31.0;953.0;84.0;1;363.0;97.0;286.0;58.0;16.0
12/02/2022;22.0;970.0;64.0;1;492.0;69.0;416.0;50.0;7.0
13/02/2022;21.0;1116.0;44.0;1;833.0;0.0;214.0;56.0;15.0
14/02/2022;35.0;949.0;75.0;1;988.0;84.0;415.0;57.0;19.0
15/02/2022;34.0;1054.0;26.0;1;652.0;19.0;303.0;55.0;16.0
16/02/2022;25.0;959.0;28.0;1;707.0;94.0;474.0;62.0;22.0
17/02/2022;35.0;1052.0;75.0;1;345.0;24.0;344.0;27.0;17.0
18/02/2022;30.0;1063.0;27.0;1;505.0;61.0;55.0;57.0;12.0
19/02/2022;35.0;979.0;25.0;0;760.0;36.0;201.0;47.0;12.0
20/02/2022;34.0;994.0;40.0;0;426.0;2.0;335.0;60.0;14.0
21/02/2022;31.0;919.0;39.0;1;584.0;62.0;152.0;55.0;7.0
22/02/2022;30.0;985.0;32.0;1;232.0;61.0;235.0;55.0;11.0
23/02/2022;39.0;1033.0;27.0;1;369.0;47.0;249.0;56.0;16.0
24/02/2022;31.0;891.0;66.0;0;459.0;13.0;306.0;44.0;19.0
25/02/2022;37.0;1001.0;74.0;0;692.0;55.0;7.0;57.0;20.0
26/02/2022;28.0;952.0;66.0;0;757.0;67.0;177.0;51.0;24.0
27/02/2022;28.0;1022.0;68.0;1;298.0;96.0;35.0;58.0;18.0
28/02/2022;34.0;960.0;82.0;1;717.0;39.0;497.0;47.0;18.0
01/03/2022;29.0;955.0;92.0;1;971.0;55.0;52.0;70.0;17.0
02/03/2022;34.0;1003.0;79.0;0;370.0;47.0;341.0;47.0;21.0
03/03/2022;31.0;1062.0;91.0;1;747.0;9.0;139.0;61.0;9.0
04/03/2022;38.0;1058.0;80.0;0;375.0;47.0;333.0;38.0;18.0
05/03/2022;39.0;1007.0;24.0;1;249.0;26.0;124.0;45.0;15.0
06/03/2022;28.0;964.0;24.0;1;788.0;49.0;351.0;62.0;16.0
07/03/2022;42.0;1009.0;84.0;0;109.0;16.0;48.0;52.0;24.0
08/03/2022;29.0;976.0;44.0;0;770.0;46.0;61.0;30.0;24.0
09/03/2022;27.0;1036.0;61.0;1;275.0;78.0;486.0;57.0;13.0
10/03/2022;36.0;1002.0;87.0;1;801.0;87.0;471.0;33.0;30.0
11/03/2022;36.0;1024.0;92.0;1;695.0;33.0;255.0;44.0;13.0
12/03/2022;36.0;1023.0;68.0;0;479.0;20.0;152.0;49.0;13.0
13/03/2022;27.0;971.0;62.0;1;155.0;74.0;432.0;41.0;21.0
14/03/2022;31.0;995.0;47.0;1;330.0;98.0;265.0;51.0;15.0
15/03/2022;43.0;1006.0;52.0;1;822.0;58.0;18.0;55.0;17.0
16/03/2022;33.0;974.0;91.0;0;309.0;34.0;76.0;53.0;16.0
17/03/2022;36.0;1029.0;98.0;1;171.0;86.0;467.0;64.0;18.0
18/03/2022;29.0;1013.0;90.0;0;832.0;26.0;168.0;56.0;27.0
19/03/2022;26.0;986.0;68.0;1;582.0;62.0;261.0;48.0;19.0
20/03/2022;27.0;1020.0;42.0;1;911.0;31.0;496.0;61.0;17.0
21/03/2022;29.0;1054.0;30.0;0;848.0;56.0;255.0;30.0;16.0
22/03/2022;27.0;988.0;61.0;0;840.0;9.0;462.0;54.0;20.0
23/03/2022;28.0;1078.0;85.0;0;474.0;77.0;261.0;58.0;23.0
24/03/2022;33.0;971.0;25.0;0;504.0;23.0;213.0;52.0;14.0
25/03/2022;34.0;1042.0;35.0;1;649.0;36.0;488.0;44.0;15.0
26/03/2022;40.0;1004.0;42.0;0;476.0;34.0;118.0;38.0;17.0
27/03/2022;31.0;988.0;35.0;1;379.0;88.0;377.0;45.0;23.0
28/03/2022;22.0;1077.0;57.0;1;629.0;66.0;78.0;43.0;11.0
29/03/2022;39.0;1028.0;83.0;1;647.0;42.0;172.0;45.0;3.0
30/03/2022;31.0;968.0;94.0;0;269.0;54.0;19.0;45.0;18.0
31/03/2022;47.0;974.0;98.0;1;189.0;78.0;5.0;55.0;16.0
01/04/2022;27.0;941.0;56.0;0;350.0;82.0;150.0;45.0;18.0
02/04/2022;23.0;1020.0;49.0;1;206.0;1.0;203.0;37.0;24.0
03/04/2022;21.0;1012.0;74.0;0;875.0;41.0;180.0;55.0;34.0
04/04/2022;24.0;923.0;81.0;0;876.0;13.0;178.0;59.0;24.0
05/04/2022;35.0;1005.0;82.0;1;238.0;72.0;86.0;58.0;27.0
06/04/2022;21.0;1050.0;89.0;0;683.0;73.0;492.0;48.0;32.0
07/04/2022;26.0;985.0;63.0;1;929.0;93.0;133.0;56.0;21.0
08/04/2022;25.0;1024.0;73.0;1;375.0;72.0;278.0;54.0;32.0
09/04/2022;29.0;949.0;46.0;1;190.0;33.0;371.0;43.0;26.0
10/04/2022;36.0;1049.0;24.0;0;284.0;67.0;468.0;33.0;29.0
11/04/2022;25.0;980.0;50.0;1;187.0;23.0;432.0;44.0;22.0
12/04/2022;19.0;1019.0;34.0;0;443.0;95.0;59.0;53.0;26.0
13/04/2022;19.0;1007.0;44.0;0;289.0;1.0;219.0;47.0;25.0
14/04/2022;21.0;961.0;99.0;0;398.0;20.0;216.0;62.0;28.0
15/04/2022;30.0;1001.0;37.0;0;994.0;40.0;406.0;50.0;38.0
16/04/2022;15.0;1016.0;28.0;0;588.0;19.0;180.0;40.0;22.0
17/04/2022;25.0;904.0;96.0;1;800.0;70.0;309.0;36.0;26.0
18/04/2022;17.0;1046.0;28.0;0;830.0;11.0;420.0;54.0;31.0
19/04/2022;21.0;949.0;27.0;0;934.0;7.0;449.0;40.0;27.0
20/04/2022;28.0;1021.0;37.0;0;249.0;87.0;41.0;41.0;32.0
21/04/2022;32.0;992.0;26.0;1;902.0;88.0;140.0;67.0;23.0
22/04/2022;23.0;1020.0;80.0;0;638.0;58.0;117.0;47.0;27.0
23/04/2022;22.0;1037.0;51.0;1;556.0;39.0;311.0;51.0;16.0
24/04/2022;22.0;965.0;30.0;0;233.0;2.0;101.0;33.0;19.0
25/04/2022;24.0;1007.0;24.0;0;582.0;65.0;67.0;43.0;25.0
26/04/2022;26.0;1056.0;72.0;1;955.0;86.0;312.0;50.0;31.0
27/04/2022;18.0;939.0;40.0;0;108.0;99.0;31.0;42.0;29.0
28/04/2022;27.0;952.0;66.0;1;545.0;52.0;105.0;52.0;23.0
29/04/2022;34.0;1036.0;58.0;1;826.0;97.0;248.0;56.0;22.0
30/04/2022;20.0;964.0;73.0;1;433.0;12.0;218.0;62.0;17.0
01/05/2022;19.0;1003.0;23.0;0;306.0;93.0;288.0;53.0;26.0
02/05/2022;27.0;996.0;53.0;0;793.0;17.0;460.0;59.0;24.0
03/05/2022;25.0;1011.0;41.0;0;752.0;32.0;48.0;60.0;28.0
04/05/2022;18.0;963.0;57.0;0;947.0;78.0;144.0;68.0;27.0
05/05/2022;26.0;1049.0;79.0;0;445.0;8.0;86.0;41.0;27.0
06/05/2022;22.0;1100.0;90.0;0;641.0;65.0;11.0;52.0;34.0
07/05/2022;29.0;1011.0;32.0;1;939.0;46.0;136.0;45.0;19.0
08/05/2022;23.0;950.0;97.0;0;487.0;87.0;258.0;69.0;32.0
09/05/2022;27.0;1002.0;86.0;1;672.0;10.0;385.0;59.0;27.0
10/05/2022;26.0;973.0;50.0;1;621.0;4.0;34.0;55.0;24.0
11/05/2022;30.0;1024.0;30.0;0;163.0;3.0;416.0;43.0;32.0
12/05/2022;29.0;943.0;25.0;0;986.0;14.0;210.0;51.0;26.0
13/05/2022;15.0;1022.0;53.0;1;299.0;25.0;156.0;46.0;19.0
14/05/2022;26.0;975.0;56.0;1;311.0;72.0;424.0;55.0;27.0
15/05/2022;30.0;977.0;95.0;0;597.0;94.0;415.0;53.0;37.0
16/05/2022;37.0;1010.0;29.0;0;623.0;57.0;59.0;47.0;25.0
17/05/2022;25.0;1063.0;31.0;1;830.0;0.0;88.0;66.0;21.0
18/05/2022;33.0;991.0;79.0;1;415.0;92.0;366.0;51.0;32.0
19/05/2022;12.0;1021.0;28.0;0;961.0;55.0;293.0;51.0;25.0
20/05/2022;30.0;978.0;22.0;0;818.0;66.0;296.0;67.0;22.0
21/05/2022;18.0;971.0;95.0;0;627.0;15.0;440.0;60.0;26.0
22/05/2022;30.0;1011.0;41.0;1;290.0;44.0;215.0;40.0;25.0
23/05/2022;24.0;980.0;23.0;0;824.0;19.0;217.0;48.0;23.0
24/05/2022;30.0;987.0;73.0;0;345.0;39.0;35.0;39.0;35.0
25/05/2022;25.0;1002.0;42.0;1;465.0;42.0;22.0;26.0;17.0
26/05/2022;22.0;1012.0;47.0;1;463.0;1.0;156.0;44.0;23.0
27/05/2022;39.0;911.0;27.0;1;264.0;60.0;9.0;49.0;15.0
28/05/2022;23.0;994.0;51.0;1;212.0;86.0;26.0;47.0;29.0
29/05/2022;14.0;1036.0;76.0;0;739.0;55.0;352.0;44.0;40.0
30/05/2022;23.0;1014.0;94.0;0;875.0;60.0;8.0;21.0;34.0
31/05/2022;23.0;1060.0;65.0;0;499.0;80.0;424.0;50.0;32.0
01/06/2022;20.0;964.0;89.0;1;146.0;89.0;66.0;47.0;19.0
02/06/2022;18.0;1043.0;24.0;0;428.0;78.0;271.0;45.0;24.0
03/06/2022;26.0;1019.0;93.0;1;956.0;54.0;293.0;28.0;30.0
04/06/2022;22.0;951.0;26.0;0;309.0;29.0;473.0;64.0;28.0
05/06/2022;29.0;1076.0;53.0;1;484.0;78.0;473.0;65.0;29.0
06/06/2022;20.0;949.0;69.0;1;335.0;90.0;318.0;51.0;18.0
07/06/2022;32.0;1007.0;35.0;1;163.0;29.0;177.0;36.0;21.0
08/06/2022;23.0;981.0;74.0;0;504.0;98.0;284.0;60.0;26.0
09/06/2022;30.0;987.0;31.0;0;225.0;19.0;396.0;49.0;35.0
10/06/2022;29.0;1026.0;34.0;1;224.0;75.0;44.0;54.0;22.0
11/06/2022;27.0;976.0;49.0;0;127.0;52.0;91.0;56.0;25.0
12/06/2022;23.0;1046.0;26.0;0;846.0;60.0;155.0;50.0;24.0
13/06/2022;18.0;922.0;66.0;1;728.0;55.0;134.0;42.0;15.0
14/06/2022;23.0;1022.0;79.0;0;573.0;63.0;223.0;44.0;31.0
15/06/2022;25.0;936.0;80.0;1;449.0;59.0;366.0;51.0;27.0
16/06/2022;26.0;1025.0;52.0;1;361.0;35.0;223.0;55.0;21.0
17/06/2022;26.0;963.0;82.0;0;505.0;33.0;209.0;47.0;29.0
18/06/2022;22.0;956.0;43.0;0;415.0;53.0;282.0;31.0;24.0
19/06/2022;18.0;958.0;62.0;0;675.0;7.0;43.0;49.0;25.0
20/06/2022;20.0;1042.0;69.0;1;322.0;77.0;371.0;55.0;35.0
21/06/2022;27.0;1060.0;96.0;1;474.0;80.0;391.0;51.0;33.0
22/06/2022;28.0;1036.0;31.0;1;959.0;45.0;177.0;76.0;25.0
23/06/2022;24.0;1096.0;90.0;0;620.0;38.0;371.0;37.0;28.0
24/06/2022;33.0;1076.0;90.0;1;513.0;85.0;454.0;43.0;30.0
25/06/2022;25.0;998.0;63.0;0;762.0;37.0;252.0;63.0;25.0
26/06/2022;34.0;910.0;61.0;0;306.0;24.0;328.0;37.0;22.0
27/06/2022;30.0;1043.0;48.0;1;494.0;11.0;77.0;49.0;20.0
28/06/2022;29.0;1031.0;96.0;1;590.0;42.0;479.0;55.0;27.0
29/06/2022;23.0;908.0;80.0;1;956.0;69.0;458.0;43.0;23.0
30/06/2022;21.0;881.0;24.0;1;319.0;33.0;490.0;36.0;22.0
01/07/2022;25.0;959.0;91.0;1;270.0;11.0;94.0;47.0;20.0
02/07/2022;25.0;987.0;74.0;0;187.0;67.0;67.0;74.0;21.0
03/07/2022;16.0;958.0;80.0;1;429.0;68.0;331.0;46.0;19.0
04/07/2022;23.0;949.0;86.0;0;411.0;12.0;7.0;44.0;24.0
05/07/2022;18.0;979.0;48.0;0;411.0;78.0;186.0;38.0;11.0
06/07/2022;21.0;989.0;74.0;0;400.0;98.0;448.0;53.0;31.0
07/07/2022;22.0;950.0;30.0;1;818.0;41.0;213.0;49.0;10.0
08/07/2022;27.0;992.0;44.0;1;469.0;32.0;267.0;59.0;21.0
09/07/2022;23.0;1030.0;41.0;0;116.0;72.0;124.0;44.0;27.0
10/07/2022;30.0;1046.0;42.0;1;549.0;24.0;241.0;52.0;17.0
11/07/2022;27.0;1062.0;46.0;0;853.0;44.0;273.0;34.0;27.0
12/07/2022;33.0;1052.0;83.0;0;753.0;24.0;99.0;59.0;27.0
13/07/2022;18.0;1035.0;45.0;1;656.0;34.0;67.0;51.0;22.0
14/07/2022;29.0;956.0;32.0;0;205.0;53.0;415.0;51.0;17.0
15/07/2022;16.0;1016.0;62.0;0;208.0;48.0;54.0;45.0;26.0
16/07/2022;23.0;984.0;93.0;1;857.0;40.0;203.0;62.0;25.0
17/07/2022;21.0;927.0;21.0;1;242.0;75.0;436.0;57.0;17.0
18/07/2022;29.0;975.0;48.0;1;188.0;40.0;101.0;65.0;20.0
19/07/2022;28.0;1013.0;92.0;0;166.0;75.0;43.0;48.0;28.0
20/07/2022;17.0;962.0;53.0;1;447.0;57.0;341.0;34.0;18.0
21/07/2022;15.0;993.0;51.0;1;140.0;56.0;216.0;41.0;8.0
22/07/2022;22.0;1054.0;36.0;1;574.0;81.0;208.0;45.0;27.0
23/07/2022;23.0;922.0;25.0;1;861.0;49.0;308.0;37.0;18.0
24/07/2022;23.0;929.0;82.0;0;948.0;38.0;438.0;45.0;30.0
25/07/2022;21.0;1000.0;70.0;0;133.0;63.0;351.0;41.0;24.0
26/07/2022;39.0;1022.0;60.0;1;656.0;83.0;238.0;52.0;22.0
27/07/2022;26.0;913.0;71.0;0;140.0;59.0;389.0;49.0;24.0
28/07/2022;25.0;929.0;53.0;1;396.0;82.0;234.0;52.0;17.0
29/07/2022;34.0;901.0;37.0;1;352.0;92.0;134.0;54.0;18.0
30/07/2022;28.0;954.0;77.0;0;920.0;4.0;135.0;49.0;26.0
31/07/2022;29.0;914.0;37.0;1;390.0;93.0;37.0;51.0;24.0
